step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
6_29,0.144364595413208,1.1475951671600342,0.34434056282043457,0.39793920516967773,1.8905000686645508
6_30,0.21462249755859375,1.2455453872680664,0.37663793563842773,0.43144750595092773,2.0545742511749268
6_31,0.1831676959991455,0.983144998550415,0.4534287452697754,0.5315656661987305,1.9694571495056152
6_32,0.2852170467376709,1.0694072246551514,0.34502172470092773,0.3801558017730713,1.7952394485473633
6_33,0.14922165870666504,1.363335132598877,0.43811464309692383,0.41804933547973633,2.22062349319458
6_34,0.13606476783752441,1.0424001216888428,0.4365692138671875,0.4911491870880127,1.9712793827056885
6_35,0.14791154861450195,1.1162567138671875,0.341350793838501,0.43462276458740234,1.8931891918182373
6_36,0.19534993171691895,1.1271910667419434,0.3774726390838623,0.46346306800842285,1.968851089477539
6_37,0.18303728103637695,1.0987844467163086,0.38808345794677734,0.3926370143890381,1.8800451755523682
6_38,0.18519306182861328,1.1893339157104492,0.4976973533630371,0.40906381607055664,2.0967540740966797
6_39,0.15909051895141602,1.0472092628479004,0.3537123203277588,0.5682721138000488,1.969644546508789
6_40,0.288773775100708,1.1624305248260498,0.3573019504547119,0.4022960662841797,1.9224827289581299
7_1,0.18516898155212402,1.153184175491333,0.4602677822113037,0.4183344841003418,2.032336711883545
7_2,0.1750345230102539,1.0920639038085938,0.3884468078613281,0.43656373023986816,1.9178123474121094
7_3,0.17914557456970215,1.105492115020752,0.4583420753479004,0.45876479148864746,2.0235466957092285
7_4,0.15498924255371094,1.0618433952331543,0.3539867401123047,0.43215155601501465,1.8484365940093994
